Mike Huckabee,Negative,"RT @ABlanketyBlank: Mike ""the purpose of the military is to kill people and break things"" Huckabee #GOPDebate"
Ted Cruz,Positive,#GOPDebate @RealAlexJones did ted cruz make a name for himself after saying americans deserve to know the truth
No candidate mentioned,Neutral,".@hardball_chris Whines about No Voter ID, Issues Moms 'Care About' in #GOPDebate  http://t.co/ZA4jTu33Ta"
Ben Carson,Neutral,"Some of my liberal ""friends"" don't like Ben Carson b/c to them a black man shouldn't be Republican. #IsntThatRacism #Hypocrites #GOPDebate"
No candidate mentioned,Negative,"RT @hsudavidt: #GOPDebate highlights how badly we need new vision for debate. Apply for this @CivicHall ""Rethinking Debates"" job http://t.ctes"
No candidate mentioned,Neutral,Those following the #GOPdebate won't want to miss this new book from @arthurbrooks http://t.co/9ptx1RLCvw
No candidate mentioned,Positive,If anything I would say the real winner of the #GOPDebate was @megynkelly
No candidate mentioned,Negative,.@hardball_chris hopes @FoxNews asks @GOP candidates about evolution #GOPDebate http://t.co/WcI7APyxOl Didnt bel've evolution til Michelle.
Donald Trump,Neutral,Incredibly important points. #GOPDebate #Trump #presidentialdebate  https://t.co/kXIb7LvlTw
No candidate mentioned,Negative,RT @elonjames: Not to be funny but I think I may tap out of the #GOPdebate now. Not one of these dudes should do any of our Foreign Policy.d!
Donald Trump,Negative,So how long before Donald Trump gets distracted by a different shiny object? #Squirrel  I felt embarrassed for my nation during #GOPDebate
Donald Trump,Negative,RT @chrissiefit: If I tap my heels together 3 times will Donald Trump go away forever? #BigBeautifulDoor #GOPDebate http://t.co/M2Ua3a3VK9
No candidate mentioned,Negative,@BretBaier @SpecialReport @megynkelly Word of God - worse question of the night. Waste of time with so many important issues #GOPDebate
No candidate mentioned,Neutral,"RT @ChrisGorham: ""We will crush the Soviets!"" - #GOPDebate"
Chris Christie,Positive,"@ChrisChristie you did great, Gov.  Let Rand roll his eyes all he wants. #GOPDebate"
Chris Christie,Neutral,The Rand Paul eye roll to Chris Christie at the #GOPDebate https://t.co/RXqpfYMqRE #pursedlips #eyeroll #weaselly #smirk
Donald Trump,Negative,Donald Trump is the first person I've heard frame misogyny as a time management issue.  #GOPDebate
No candidate mentioned,Neutral,The 6 most surprising moments from last night's wacky #GOPDebate http://t.co/pzPFJRjEMa
No candidate mentioned,Neutral,"Can anyone imagine the Dems allowing @SenSanders in a debate if he ""left open"" a third party run? #GOPDebate"
No candidate mentioned,Negative,RT @whereisnatasha: What does the #GOPDebate have in common with @Avengers merch? A serious lack of women.
No candidate mentioned,Neutral,There's nothing like a #GOPDebate to bring Twitter's relevancy to light http://t.co/i8a7tExZRJ | #Election2016 #SocialMedia
Donald Trump,Negative,The Clowns performed well in last night's circus. With Donald Trump as the Ring Master #GOPDebate #GOPClownCar
John Kasich,Positive,proud of the @GOP field after #GOPDebate Took tough questions and most cases knocked them out of the park. @JohnKasich @marcorubio my favs
No candidate mentioned,Neutral,The 6 most surprising moments from last night's wacky #GOPDebate http://t.co/NSDHZHUBWO j8p
Ben Carson,Positive,"Only candidate to mention ""race"" was Carson who only sees brains, so. #GOPDebate"
Mike Huckabee,Negative,"RT @SooperMexican: I will TAX your pimps and whores, AMerica!!! - Huckabee #GOPDebate"
No candidate mentioned,Negative,RT @AdamsFlaFan: #NotHappening  Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/Tnftr1E0Te
No candidate mentioned,Neutral,Jalisco Cartel (from Sinaloa Cartel) shot down a Cougar Helicopter of the mexican army with a missile launcher #CannabisCulture #GOPDebate
Donald Trump,Negative,RT @SereDoc: So Trump uses the GOP stage as he wants but reserves the right to destroy GOP chances in 2016 at any time? Great GOP leadershid!
Jeb Bush,Negative,"RT @NerdyWonka: Jeb: ""I defunded Planned Parenthood""  He is proud that he denied thousands of women access to life saving healthcare.   #GOGOP"
Marco Rubio,Negative,I donJuiceMediay & Canada)ed thousands of women access to life saving healthcare. 
Donald Trump,Negative,"@FrankConniff I'm confused. Was ""It's clobberin' time"" something said in #FantasticFour or by Trump in the #GOPDebate?"
Donald Trump,Positive,"??S@OutnumberedFNC: .@JedediahBila ""I want to put someone in [office] that I don't want to have to worry about."" #GOPDebateut someone in [offic"
Donald Trump,Negative,RT @kesgardner: Trump: I have used the laws of this country to rip other people off. And I'm awesome for doing it! Or words to that effect.d!
John Kasich,Negative,Twitter hype ranks down GOP 60min: 1 Kasich -3 2 Santorum -1 3 Bush -1 #GOPDebate https://t.co/F687D6Objl #potus2016
No candidate mentioned,Neutral,Missing debriefing the #GOPDebate with my W3 crew
Donald Trump,Positive,#FairandBalanced wasn't the case in the #GOPDebate. @realDonaldTrump was treated unfairly. He will make up for it soon. #outnumbered
Marco Rubio,Positive,"RT @kayleighmcenany: Marco Rubio is so presidential. He's articulate, bright, and authentic #GOPDebate"
No candidate mentioned,Negative,I guess separation of church and state isn't a thing anymore in our country #GOPDebate
Scott Walker,Neutral,Advice to each #GOPdebate candidate in order of how they finished 8th place Scott Walker Keep the Hillary focus step up #gopdebate #tcot #p2
No candidate mentioned,Negative,RT @zellieimani: Many Americans are outraged over emerging videos of....*omg finally police violence *...planned parent hood. #GOPDebate
No candidate mentioned,Negative,#FoxNews should let someone else handle future debates. They are incompetent. #FoxDebate #GOPDebate
Donald Trump,Negative,"Limbaugh says @realDonaldTrump ""reactive"" &amp; too inside the rules. #GOPDebate"
No candidate mentioned,Negative,Protect the money. #GOPDebate http://t.co/7YWQGYDuKw
Jeb Bush,Negative,"RT @thefallen29: You earned ""Jeb""? Didn't know that was a title. #GOPDebate #lolgop"
No candidate mentioned,Positive,The only person in #GOPDebate who had an exceptional performance was @CarlyFiorina Can't wait to see her spar against the big boys next time
No candidate mentioned,Negative,Just finished listening to the #GOPdebate; small glimmers of sanity in a heap of talking points and rhetoric. https://t.co/Nzceb95XYG
No candidate mentioned,Negative,RT @inthequeencity: Politicians aren't even pretending to care about the female vote: http://t.co/83epVBwKOt #GOPDebate
Scott Walker,Negative,RT @DefenseBaron: Walker mentions uber rich counties (like mine) around DC. Leaves out mega reason why: defense contracting. #GOPDebate
No candidate mentioned,Negative,RT @TheUnquietOne: THIS JUST IN: Without God you'll become a childless alcoholic with a lot of free time. SIGN ME UP. #GOPDebate
Ted Cruz,Positive,RT @ChuckNellis: Ted Cruz might have only gotten 3 or 4 at bats but he hit the ball hard each try he got. He did EXCELLENT. #GOPDebate
Donald Trump,Positive,"@FrankLuntz LOL he probably likes loser candidates like McCain, Romney &amp; Bush! #Trump2016 won #GOPDebate hands down! Next President = Trump!"
John Kasich,Positive,If I had to pick a winner from the #GOPDebate. #Kasich would be my first choice. Followed by #Rubio and #Christie
Jeb Bush,Negative,"RT @RadioVegan: He EARNED the title of ""Jeb""? Huh? #GOPDebate"
Jeb Bush,Neutral,RT @LadyFyreAZ: #RealityCheck: Rupert Murdoch &amp; Valerie Jarrett gushing over Jeb Bush (&amp; each other) #2016election #GOPDebate http://t.co/MveZ
No candidate mentioned,Negative,RT @kayski: They gave more time to God than they did about race relations. I don't know how to take any of these candidates seriously #GOPD//t
No candidate mentioned,Neutral,"Friend just posted that 8 year-old daughter said of #GOPDebate last night ""is this America's got talent ... Y is it all men?"" Future @maddow"
Jeb Bush,Neutral,"RT @RTRFND: ""In Florida, they call me Jeb, because I earned it."" So, it's like . . . a title? #GOPDebate"
Jeb Bush,Neutral,"I couldn't help but picture Will Farell when @JebBush referred to himself as ""veto corleone"" @GregTSalmon #GOPDebate"
Donald Trump,Negative,Hearing discussion of the #gopdebate with Trump as an honest candidate makes me question my radio station choice.
Ted Cruz,Positive,RT @benshapiro: Cruz looking great in this debate. #GOPDebate
No candidate mentioned,Negative,"I'm waiting for the next one where @jonstewartbooks will be at the kids' table.  Pretty sure he's Republican, ya? #JonVoyage #GOPDebate"
No candidate mentioned,Neutral,Coming up on @WilkowMajority at 1220pm live! @SIRIUSXM #Patriot125 post #GOPDebate
No candidate mentioned,Negative,RT kayleymelissa: #GOPDebate is like the trial from The Unbreakable Kimmy Schmidt and Donare he's Republican
No candidate mentioned,Negative,WFIE 14 NEWS ARE U GOING TO REPORT NEWS AFFECT'N OUR NATION? https://t.co/bdXB2VkyQw via @YouTube @RealAlexJones #GOPDebate #GOP #RT #pussy
No candidate mentioned,Negative,@FoxNews @megynkelly U are not for conservatives or republicans nor or u fair/balanced. U want to control us &amp; pick OUR candidate #GOPDebate
Donald Trump,Negative,Donald Trump: derators are not for conservatives or republicans nor or u fair/balanced. U want to control us &amp; pick OUR candidate #GOPDeba
Jeb Bush,Negative,#RealityCheck: Rupert Murdoch &amp; Valerie Jarrett gushing over Jeb Bush (&amp; each other) #2016election #GOPDebate http://t.co/Ml4uvBrUVv
No candidate mentioned,Negative,"Simply half-catching morning-after clips of #GOPDebate, I have 2 wonder y anyone would want any of these arrogant hard-hearted folk as prez?"
No candidate mentioned,Negative,"@IngrahamAngle ""@CarlyFiorina ran away with it."" #GOPDebate #Carly2016 https://t.co/rXJS2EMmdj"
Rand Paul,Neutral,RT @ElizLanders: Wow. Rand Paul actually is hard of hearing and I think wears a hearing aide.   I wonder if Trump knows that... #GOPDebate
No candidate mentioned,Neutral,".@GeorgeWill:""Carly Fiorina stood out"" #GOPDebate #Carly2016 https://t.co/rvocIJ4LyC"
No candidate mentioned,Negative,"RT @amaraconda: take a shot every time u hear ""repeal obamacare"" and be prepared to get alcohol poisoning in the next 10 mins #GOPDebate"
No candidate mentioned,Negative,CNN &amp; the New York Times liked the #GOPDebate? Tells you everything you need to know. #ModeratorFail
No candidate mentioned,Negative,"@Livestream #GOPDebate or if he gets d GOP nomination, he will never get the Black, Hispanic, Asian, Gay, Unions, vote 2 win 2D White House"
Scott Walker,Negative,#Fox News Fails To Disclose Its Pro-Walker Debate Analyst Is A Walker Adviser And Co-Author http://t.co/76AhMnCUHb #GOPDebate #ScottWalker
No candidate mentioned,Negative,"RT @ChloeAngyal: ""As Jesus once said, Ronald Reagan is great and capital gains tax is bad."" #GOPDebate"
Donald Trump,Negative,"RT @DoctorGooFee: #GOPDebate...#Trump...if he hadn't before...last night...likely lost the ""#ChubClub"" Vote.. #RosieODonnell"
Donald Trump,Neutral,Following last night's #GOPDebate @SarahPalinUSA stated that she could hear Putin crapping form her house!   @realDonaldTrump @greggutfeld
No candidate mentioned,Neutral,How do yall feel about the #GOPDebate?
No candidate mentioned,Negative,"RT @AfricanaCarr: Today is the 50th anniversary of the #VotingRightsAct and not one question in tonight's #GOPDebate . Message received, lo?ba"
No candidate mentioned,Negative,"RT @ZeitgeistGhost: Kept thinking when #GOP Governors in the #GOPDebate talk about their 'accomplishments', yeah but u FAILED and are unpop?ba"
Donald Trump,Negative,Did they really not mention Trump's comments about John McCain and POWs last night during #GOPDebate or did I miss it ?
Rand Paul,Neutral,RT @WashInformer: Rand Paul - You do not project power from bankruptcy court #GOPDebate
Donald Trump,Negative,This is how @bpolitics describes Megyn Kelly before quoting her Trump sexist comments question. Irony? #GOPDebate http://t.co/e1dHZKtjDw
No candidate mentioned,Negative,"RT @SwayzeGuy: #FoxNews hosts were fist bumping each other after the #GOPDebate was over. Megyn ""Crowley"" was particularly proud of herself fi"
Donald Trump,Negative,What if Donald Trump has been a liberal this whole time and he's just running to prove how stupid the GOP is? #GOPDebate
John Kasich,Positive,??S@BW_React: #GOPDebate verdict: @JohnKasich wins it. 74.5% positive sentiment. http://t.co/CpqJNwOL11???
No candidate mentioned,Negative,Trying to find a spot in the #GOPDebate last night so I'm watching it on mute and fast forwarded. Much better this way.
No candidate mentioned,Neutral,Only rule in politics: You can sound crazy but you canI'm watching it on mute and 
Donald Trump,Negative,RT @GlitchxCity: Donald Trump is only a publicity stunt and a phase right? Right? #GOPDebate
No candidate mentioned,Negative,How many people didnt get to see the debate because they dont have  cable or satellite?.and fox news isnt free #GOPDebate
Marco Rubio,Neutral,RT @thehill: WATCH: Rubio: God blessed the GOP with candidates; Dems can't even find one  http://t.co/22gJYz5Dz9 #GOPDebate http://t.co/d5c?ba
No candidate mentioned,Negative,"RT @GayAtHomeDad: ""Old-fashioned"" = homophobic.  #GOPDebate"
No candidate mentioned,Negative,When did the path to becoming President become a reality tv show focused on shock value? #GOPDebate
Donald Trump,Negative,"RT @carljacksonshow: #Trump likes socialized med and paying off corrupt politicians. Conservatives like him, why?#GOPDebate"
No candidate mentioned,Neutral,RT @PatriotTweetz: TT:@ AriDavidUSA: BREAKING NEWS! Last night during the #GOPDebate megynkelly gained 300lbs and changed her name toco/d5c?bate
Donald Trump,Positive,@AmyMek @realDonaldTrump @megynkelly @FrankLuntz I would like to thank Rand Paul for exposing Trump 4 the Democrat that he is #GOPDebate
No candidate mentioned,Negative,Pretty pissed I missed the #GOPDebate Fran
No candidate mentioned,Negative,"ClaudiaAvaloss: Last I heard, bimbos vote. Luntz I would like to thank Rand Paul for exposing Trump 4"
No candidate mentioned,Negative,RT @JulieWeise: A little history from yours truly re: immigration sparring in #GOPDebate  https://t.co/m59gDl3ZGt
No candidate mentioned,Negative,RT @AuditTheMedia: US #GOPDebate could stand to learn a lot from the #GEDebate format. BBC did a much better job than Fox News
No candidate mentioned,Negative,Mood after #GOPDebate http://t.co/404gmXjf64
No candidate mentioned,Negative,"I'm officially calling pro-choicers ""science deniers."" #prolife #GOPDebate"
Jeb Bush,Negative,"When you have to whine about how you're ""your own man,"" you're probably not. Talking to you, @JebBush. #JebBush #GOPDebate"
No candidate mentioned,Neutral,LCMauor: RT philstockworld: From our Live Chat Room: #GOPDebate #Trump #Futures $SPY #NonFarmPayrolls #Jobs #Netflhan Fox News#GOPDebated5c?
Scott Walker,Negative,I would of guessed it was his haircut. #GOPDebate #ScottWalker  https://t.co/rYvtecZ0pm
No candidate mentioned,Neutral,nalin: RT merket: Anyone else notice Carlton during the #GOPDebate last night? http://t.co/spBAs1QF4l http://t.co/AuhlNZa3Ww
Donald Trump,Negative,EmmaJeter: Watching more on the #GOPDebate and if Donald Trump wasn't such a misogynist pig he wouldn't be a complAuhlNZa3Wwws#GOPDebated5c?
Donald Trump,Positive,"RT @Writeintrump: To prove I'm a good sport, I'm giving all the losers of tonight's #GOPDebate The Apprentice board game to take home. http?ba"
No candidate mentioned,Negative,"RT @brianinoty: LET'S NOT FORGET no one has ever been shot for ""not being politically correct"" no one has had their liberties violated overver"
Donald Trump,Positive,RT @KurtSchlichter: Trump is actually right about the bankruptcy laws. Someone please kill me. #GOPDebate
No candidate mentioned,Neutral,"AndrewDiPonio: InvestingLatest ,, $twtr had 2.24M tweets regarding the following trend #GOPDebate. How many like od game to take home. http?"
No candidate mentioned,Negative,FORWARD_future: RT 1Marchella: This is straight up #fascism. #GOPdebate https://t.co/XwMlIzGgdS http://t.co/AuhlNZa3Ww
No candidate mentioned,Neutral,RT @stephenedwardc: #GOPDebate Bingo cards! http://t.co/FyTD1UrPfb
No candidate mentioned,Negative,laprofe63: RT LoseThosePoundz: When you're searching for a comeback but you really don't have a clue #GOPdebate NZa3Wwme to take home. htt
No candidate mentioned,Negative,adamkareem: Was that a #GOPDebate last night? All the smack they were talking about each other seemed more like lea3Wwme to take home. http?
Donald Trump,Positive,"@FrankLuntz LOL sham focus group, a bunch of Bush/RNC plants! #Trump2016 won #GOPDebate hands down!"
No candidate mentioned,Neutral,Aldon Smiths #GOPDebate party must have been off the hook #49ers #nfl
No candidate mentioned,Positive,latham312: RT Franklin_Graham: 1st #GOPDebate--Encouraging to see several candidates express their faith in God ana3Wwme to take home. http?
Ben Carson,Positive,"RT @rhowardbrowne: Ben Carson: ""I'm only one who removed half a brain, but if you went to Washington, you'd think someone beat me to it."" #m o"
No candidate mentioned,Neutral,RT @Rev_Norespect: Which one of these guys can get Joel O'Steen to frown? He get's my vote. #GOPDebate
No candidate mentioned,Negative,Last night's debate only proved that we will never move forward as a nation until we stop voting in #Democrats &amp; #Republicans. #gopdebate
No candidate mentioned,Negative,"#GOPDebate failed to mention Climate Change even once. Which is odd, considering all the hot air."
No candidate mentioned,Neutral,"Fast forward #GOPDebate 2016' to #GOPDebate 2040' "" We need a wall """
No candidate mentioned,Negative,RT @JeneralPR: Not a single mention of voting rights during the #GOPDebate on the 50th Anniversary of the Voting Rights Act. Just awful.
Ted Cruz,Negative,RT @JeffersonObama: The President trolling Cruz during debate #GOPDebate http://t.co/ZB2NT2JvLE
No candidate mentioned,Neutral,"RT @BuckSexton: Too much foreign policy tonight, not enough specifics on immigration or Obamacare. Yeah, they all hate ISIS and Iran, we getea"
No candidate mentioned,Neutral,RT @OhNoSheTwitnt: Hillary Clinton sitting at home reciting the names of the GOP candidates like Arya Stark's list. #GOPDebate
No candidate mentioned,Neutral,#rushlimbaugh FOX moderators received most air time on #GOPDebate
Ben Carson,Neutral,When @BenCarson2016 said he removed half a brain I think  #debbiewashermanshultz was the patient? #GOPDebate
Ted Cruz,Negative,Never Forget: Ted Cruz Never Supported Amnesty. #GOPDebate
Ted Cruz,Negative,"Cruz is pretty much saying ""I plan on repealing Obamacare, and not doing shit about healthcare afterwards"" #GOPDebate"
No candidate mentioned,Neutral,RT @MissZindzi: SNL's writers RT @ABC7News The first #GOPDebate of the 2016 presidential election is officially over. Who do you think won?
Chris Christie,Negative,"Chris Christie, shown here swallowing a fly during Thursday's #GOPDebate #OhGodMakeItStop2015 http://t.co/z2VX3CRiDr"
No candidate mentioned,Negative,RT @WendyLiebman: I watched the #GOPDebate with the Benny Hill theme song playing.
No candidate mentioned,Neutral,@MissSwiss this is what was missing from the #GOPDebate
No candidate mentioned,Negative,RT @Andrew_Marcinko: Here's a FB photo of the guy who asked whether the candidates had spoken to God at #GOPDebate. Color me surprised! htttea
No candidate mentioned,Negative,"RT @AuditTheMedia: You could've asked 20 questions to the entire field in 100 minutes, #GOPDebate, instead you struggled to get an average tea"
No candidate mentioned,Neutral,"The GOP debate, charted word by word http://t.co/utUowZIvj6 #GOPDebate"
No candidate mentioned,Negative,"RT @EvanJKessler: I can't believe they went with the question ""any of you guys talk to god lately?"" #GOPDebate"
No candidate mentioned,Neutral,RT @lizadonnelly: Watched his last Daily Show last night after the #GOPdebate https://t.co/pIcm3bn9Ma
No candidate mentioned,Neutral,@CarlyFiorina you killed it at the debate yesterday. Run with it hard. Keep telling the truth. No apologies.   #RedNationRising #GOPDebate
Donald Trump,Positive,The reason @realDonaldTrump did not take that pledge at #GOPDebate is exactly because he is a good negotiator.
Donald Trump,Neutral,Did Donald Trumpe& Canada)p did not take that pledge at #GOPDebate is exactly because he is a good negotiator.
No candidate mentioned,Negative,Local talk radio in LA is the best the morning after a presidential debate. #GOPDebate
Jeb Bush,Negative,"Not sure about Jeb Bush, but one thing I know for sure is that he didn't help himself w/last nights #GOPDebate. @OutnumberedFNC @ericbolling"
No candidate mentioned,Negative,RT @thisbrokenwheel: People who five minutes ago were advocating for more violence in the Middle East now straight-faced defend the sanctitgea
No candidate mentioned,Negative,RT @adbridgeforth: Fox News Fails To Disclose Its Pro-Walker Debate Analyst Is A Walker Adviser And Co-Author http://t.co/LPOdl5Pt1t #GOPDegea
No candidate mentioned,Negative,Fox's lady viewers are pissed at Megyn Kelly. Doesn't Megyn know that a good RW woman takes men's sexism with a smile &amp; silence? #GOPDebate
Jeb Bush,Negative,RT @lizadonnelly: I put pearls on Jeb! because he looks like his mom. I drew the #GOPdebate last nightsm with a smile &amp; silen
No candidate mentioned,Neutral,"@InvestingLatest ,, $twtr had 2.24M tweets regarding the following trend #GOPDebate. How many like or comments did $FB have?"
No candidate mentioned,Negative,RT @1Marchella: This is straight up #fascism. #GOPdebate https://t.co/OL2kRvNQuu
No candidate mentioned,Negative,Was that a #GOPDebate last night? All the smack they were talking about each other seemed more like leaked lyrics from their diss tracks
Donald Trump,Neutral,"RT @LynnParramore: MT @PolitiFact: Yep, Clintons attended Trumpng about each other seemed more like leaked lyrics from their diss tracksPDebatee"
No candidate mentioned,Negative,Libertarian hate state power? Right?  Are they silent about this or my volume is on mute?  #GOPDebate #RandPaul http://t.co/ueKBwu19lh
Jeb Bush,Negative,"Last time, it took 5 days. How long will it take Jeb this time, to correct his horrible Common Core answer at the #GOPDebate?"
No candidate mentioned,Neutral,So basically the post #GOPDebate polls have the business candidates beating the political candidates.
No candidate mentioned,Negative,RT @lizadonnelly: Political nonsense last night. #GOPdebate (See all on my http://t.co/x6hXFxQjgd site.)er at the #GOPDebate?eKBwu1
No candidate mentioned,Neutral,Word count from #GOPDebate last night- God: 19 Planned Parenthood: 5 Abortion: 8 Guns: 2  Obama: 36 Hillary:29 Israel: 12 Palestine: 0
Rand Paul,Negative,RT @DonlynTurnbull: Rand Paul called himself a Reagan conservative??? #GOPDebate http://t.co/rJsuJATjCo
Donald Trump,Negative,"@RealAlexJones  After watching the debate, i felt that Donald Trump is the new Ross Perot. Do you feel this way as well? #GOPDebate"
No candidate mentioned,Neutral,In case you missed yesterday's #GOPDebate. Today's #work tunes. #StayInformed. https://t.co/VgUrzzWJoH
No candidate mentioned,Negative,RT @NETRetired: eionedada)ay's #GOPDebate. Today's #work tunes. #StayInformed. https://t.co/VgUrzzWJoH this way as well? #GOPDebate: 0ksPDebateeo/
Marco Rubio,Positive,We need to put someone to debate against HRC like @marcorubio. -@JedediahBila on #outnumbered #StudentsForRubio #GOPDebate
Mike Huckabee,Positive,.@FrankLuntz analysis says @GovMikeHuckabee won the debate io. -@JedediahBila on #outnumbered #StudentsForRubio 
Donald Trump,Positive,"@FrankLuntz @megynkelly your ""focus group"" was a joke! Your takedown attempt of #Trump2016 was a huge fail! Trump won #GOPDebate easily!"
Donald Trump,Neutral,Record numbers for the #GOPDebate. Everyone tuned in to see if @realDonaldTrump would curse or something. LOL
Donald Trump,Positive,RT @BernardGoldberg: Donald the real RINO in the race. But he doesnlDonaldTrump would curse or something. LOLio #G
Donald Trump,Negative,"@megynkelly KILLED it last night, and @realDonaldTrump came off as his normal petulant, name calling, thin-skinned self. #GOPDebate"
Donald Trump,Neutral,RT @FMJAmerican: I am seeking solace on @AnnCoulter and @seanhannity Twitter pages. Thanks for the #Truth #GOPDebate @realDonaldTrump httpsbat
Rand Paul,Negative,Rand shoulda pulled a pocket copy of the Constitution out and invited Christie to read it. #GOPDebate
No candidate mentioned,Neutral,http://t.co/BJqhGPPpHY scared when lib news media likes #foxnews #gopdebate
Jeb Bush,Negative,"RT @GretenDave: A lot of Jeb! backers shaking their head, wondering what they just sunk their money into after last night's #GOPDebate"
No candidate mentioned,Positive,@megynkelly GREAT JOB #GOPDebate
No candidate mentioned,Negative,RT @queenaeIin: GOOD GOD YALL WE'RE DONE GOIN TO CHURCH #GOPDEBATE
No candidate mentioned,Positive,"""The Republican Party Won Last Night's Debate - and Hillary Lost"" - Breitbart http://t.co/ZCLyMYxZvY #GOPDebate"
Donald Trump,Negative,"@realDonaldTrump seems a little flustered about @megynkelly... what, can't handle being called out for being trash? #GOPDebate"
John Kasich,Negative,Advice to each #GOP candidate in order of how I think they finished 9th place John Kasich Contrast with Bush more #gopdebate #tcot #p2
No candidate mentioned,Negative,RT @mydaughtersarmy: Another group of men taking pride in telling women they should have no choice in what happens to their bodies.  #GOPDebat
Donald Trump,Neutral,RT @usweekly: Celebs react to the #GOPdebate: http://t.co/AcfuPbfUlC http://t.co/hNgi4avB6x
No candidate mentioned,Neutral,"Very engaging summary of the #GOPDebate by @washingtonpost . Excellent work, as ever, by @costareports . https://t.co/zHFnP1bnuj"
No candidate mentioned,Neutral,RT @KatieWeicher: The only proper attire for a #GOPDebate watch party with your ever
No candidate mentioned,Neutral,RT @Tiffanyg89: ICYMI: Here's our coverage of last night's #GOPDebate: http://t.co/LiapP5CW0t
No candidate mentioned,Negative,Save America per #GOPDebate . 1. Stronger military 2. God 3. Kill Obamacare 4. God 5. Fix stuff 6. God
No candidate mentioned,Negative,RT @ItsJaneLindsey: #GOPDebate was like seeing the personal hell God has planned as payback for me not believing in him.
Donald Trump,Negative,RT @DanielGenseric: .@megynkelly doesn't like @realDonaldTrump or @AnnCoulter. I wonder why. #AntiWhites FORCE #immigration/#assimilation. bat
No candidate mentioned,Negative,Reading all the blogs &amp; comments regarding last night's #GOPDebate- folks all saying the biggest looser of night was @megynkelly of @FoxNews
Jeb Bush,Negative,RT @BRios82: Trickle-Down Econ &amp; your Brother's Recession caused more Poverty. @JebBush....Want to lift them out of poverty? Raise Wages! #so/
No candidate mentioned,Negative,"#GOPDebate last night is what we call ""diarrhea of the mouth"""
No candidate mentioned,Negative,"Conservative media's influence on the #GOP: ""They don't give a damn about governing"" http://t.co/a8uth6vmCH by @calmesnyt #GOPDebate"
Chris Christie,Positive,RT @ChrisChristie: I will make no apologies for protecting the lives and the safety of the American people. #GOPDebate https://t.co/gMaMj9ns! 
Donald Trump,Negative,Trump: the candidate for people who haven't meaningfully updated their views since they saw Rising Sun in theatres. #GOPDebate
Mike Huckabee,Positive,"RT @JHoganGidley: Now on @FoxNews, @seanhannity is about to interview @GovMikeHuckabee re: outstanding debate performance. #GOPDebate http:s! "
Donald Trump,Neutral,Did yesterday's #GOPdebate(s) change your mind? Who impressed you? Who disappointed you? Did Donald Trump help himself? Who's your pick now?
No candidate mentioned,Negative,"@rushlimbaugh is making a great point. When the NY Times, CNN, et al sing the praises of the #GOPDebate moderators, you know it was bad."
No candidate mentioned,Negative,"Steps to help you understand #KKKorGOP: 1) define rhetoric, 2) consume #GOPDebate rhetoric, 3) spot similarities. https://t.co/lkuHW2NRXs"
Rand Paul,Negative,"@mitchellreports @CapehartJ #RandPaul had a good point, but then turned it into something sophomoric w/ the hug comment. #GOPDebate"
Donald Trump,Negative,@Livestream #GOPDebate either way if Donald Trump runs as an Independent which no one will vote for anyway
No candidate mentioned,Negative,The #GOPDebate was great if you enjoy watching 10 men who forgot they took a laxative earlier in the night. http://t.co/QChYNKfR70
No candidate mentioned,Negative,"Was Chase A. Norton's ""God"" question on last night's #GOPDebate serious was he just trolling??"
Chris Christie,Neutral,"RT @exjon: ""Gov. Christie and Gov. Huckabee, I want to engage you in a hot-dog eating contest. GO!"" #GOPDebate"
No candidate mentioned,Negative,"@GuardianUS yes, thank you! #GOPDebate"
No candidate mentioned,Neutral,RT @SalenaZitoTrib: .@TribLIVE sent me to the #GOPDebate in #Cleveland &amp; I wrote stuff --&gt; http://t.co/6OFOA0Hqpa http://t.co/emhmpUPMFy
No candidate mentioned,Negative,"#GOPDebate watching highlights from last night wow these people are really immature, women bashing and yelling over who got a hug #UniteBlue"
No candidate mentioned,Negative,"Score B+ candidates C- moderators, just full of themselves &amp; their presumed cleverness. Just my take. .#GOPDebate #FOXNEWSDEBATE"
No candidate mentioned,Negative,Politicians aren't even pretending to care about the female vote: http://t.co/83epVBwKOt #GOPDebate
No candidate mentioned,Positive,"RT @nonprophetess: ""Received word from God.""  This should be good. #GOPDebate"
Ben Carson,Negative,"RT @elonjames: Ben Carson is why the caged bird said ""Nah. We don't know him. ""   #GOPdebate"
No candidate mentioned,Neutral,"@Reince How about those in a GOP debate be required to declare they will not run as a 3rd party. If not, have your own debate. #GOPDebate"
No candidate mentioned,Neutral,More Fox News post-debate polling results! @megynkelly #FrankLundt @FoxNews #GOPDebate http://t.co/tXLzXIkK3N
No candidate mentioned,Neutral,"RT @Zoe_Archer: I wonder if it's coincidence, irony, or purposeful that the #GOPDebate is on the anniversary of the Hiroshima bombing."
No candidate mentioned,Negative,That 'God talks to me' part at the end... Milk out of my nose #GOPDebate #notfromUS
Donald Trump,Positive,Megyn Kelly was the real winner of the #GOPDEBATE last night  #FOXNEWSDEBATE  #Trump #FoxNews http://t.co/EEavzmRvb2
Ted Cruz,Positive,"Frank Luntz: #GOPDebate ""Great News for Ted Cruz"" http://t.co/B7TI3hVn7p"
