"tweet_id","candidate","name","tweet_created","tweet_location","user_timezone","retweet_count","text"
"ID708105457362083841","Trump","Nikki Now","03/10/2016 20:41","",,"54","RT @Chris_Dignam: Another #TrumpRally , another senseless assault https://t.co/9Hcdk2sIJ7 #Trump #GOPDebate"
"ID707991330983510017","Rubio","Meredith Mateer","03/10/2016 13:07","Campbell","Pacific Time (US & Canada)","114","RT @KeithOlbermann: Were Rubio smart, he should drop out mid-debate, say Trump's worse than HRC, tell Donnie to STFU, drop mic
#gets2020Nom¡­"
"ID708081396783259648","Cruz","Rebekah Moore","03/10/2016 19:05","","Pacific Time (US & Canada)","8","RT @Elisabeth242: I will watch the #GOPDebate to see Ted Cruz. Trump is pure torture to watch though. He only lies and insults his way thro¡­"
"ID708100539066785793","Trump","Stella","03/10/2016 20:21","",,"1","RT @MikeCiandella: Interested to hear Ben Carson's reason(s) for supporting Trump #GOPDebate"
"ID708100716963889152","Trump","President Trump","03/10/2016 20:22","The White House",,"0","If @CNN asks #Trump abt pledges at rally's, can they also talk about #Obama? #Trump2016 #GOPDebate #CNNDebate #CNN https://t.co/tyw5t2ShZs"
"ID708108680609202181","Trump","Kay Phillips Roy","03/10/2016 20:54","Little Rock, AR",,"99","RT @RightForRubio: Notice how Donald Trump always talks about ""the Republicans"" like he isn't one?

That's because he isn't.  #GOPDebate #N¡­"
"ID708030623974346752","Trump","SergZerg","03/10/2016 15:43","","Moscow","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h¡­"
"ID708081645614534656","Trump","Sarah 4 TRUMP","03/10/2016 19:06","Virginia, USA",,"11","RT @JoePrich: @MichelleFields  this entire thing was a HOAX designed to put Trump on the defensive before the #GOPdebate"
"ID708108466058104832","Cruz","Mike Marbach","03/10/2016 20:53","South Philly","Eastern Time (US & Canada)","700","RT @pattonoswalt: The fact that Kasich, Cruz and Rubio have said they'd support Trump for president disqualifies them from being President.¡­"
"ID708106663866163200","Rubio","Sheila Wagner","03/10/2016 20:45","",,"4","RT @MarcoisAmerica: It¡¯s simple: Marco Rubio is the only one in Florida who can stop Trump.

https://t.co/pbqKWGvuWG

#FLPrimary #FloridaPr¡­"
"ID708108362085474310","Trump","Matt Coggins","03/10/2016 20:52","Kansas City","Eastern Time (US & Canada)","1","Considering how aggressively the GOP has campaigned against Trump, they must not plan on him being the nominee #GOPDebate"
"ID708008319416283136","Rubio","Top Blog Sites","03/10/2016 14:15","San Diego, California","Pacific Time (US & Canada)","42","RT @MDGallar: Rubio now denies lying to FL voters or supporting amnesty. We have photos of it Li'l Marco. 
#GOPdebate
#FLprimary https://t.¡­"
"ID708040721786392576","Cruz","Barbara Steffek","03/10/2016 16:23","",,"46","RT @RightForRubio: #TBT to when Ted Cruz and Chuck Schumer ganged up to gut America's counter-terrorism capabilities #GOPDebate https://t.c¡­"
"ID708104706908942340","Trump","Demian Hammock","03/10/2016 20:38","Sackville, New Brunswick",,"0","#GOPDebate Would you move to Canada if Trump became President ? https://t.co/7norhcUUZb https://t.co/qna9LONRSE"
"ID708110085176889345","Trump","Sebastian J Russo","03/10/2016 20:59","","Eastern Time (US & Canada)","64","RT @immigrant4trump: Trump: 'Politicians are all talk, no action' 
Look?https://t.co/CnYQ1FC8KF #Trump2016 #GOPDebate #Florida #FLPrimary h¡­"
"ID708109805215490048","Kasich","The Washington Times","03/10/2016 20:58","Washington, D.C.","Eastern Time (US & Canada)","5","#JohnKasich must win home state of #Ohio without support of conservative activists: https://t.co/eHpZGDytrv #GOPDebate"
"ID708100642636742661","Rubio","Madman in a Blue Box","03/10/2016 20:22","Columbus, OH","Eastern Time (US & Canada)","5","RT @sueinphilly: This will be the last time we see Rubio at #GOPDebate 
Bye #inners"
"ID707793722025644032","Kasich","Axion","03/10/2016 00:02","Dawg Cabin, CA","Pacific Time (US & Canada)","119","RT @AnnTelnaes: Then you're in the wrong party, Gov. Kasich #GOPDebate https://t.co/JPocK5qI9w"
"ID708102510179852288","Trump","Justice Milk","03/10/2016 20:29","",,"0","#gopdebate #Trump #MemeHistory #BrownAndUnbothered #donaldtrump

TheVulgarPuppy @YouTube

https://t.co/GU8IQP1b1A https://t.co/5UaxFpchet"
"ID708107330479587328","Trump","Mike Schlossberg","03/10/2016 20:48","?T: 40.673778,-75.13303","Quito","4","What will Trump lie about first tonight? #GOPDebate"
"ID708090260870144000","Cruz","Christina Wilson","03/10/2016 19:40","Missouri",,"71","RT @WayneDupreeShow: Caller 2 from California - I am all in for Trump, Cruz made mistake w/low info

Call in ? 202 470 6738

https://t.co/c¡­"
"ID708089169449492481","Trump","Mimi874","03/10/2016 19:36","","Quito","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"ID708091989271699456","Trump","Lisa Favara","03/10/2016 19:47","Staten Island, NY",,"800","RT @JaredWyand: Retweet if @RealBenCarson is the #1 person you'd like to see join the Trump movement

Join us Dr. Carson

#GOPDebate https:¡­"
"ID708108488279519232","Cruz","Roger Hanson","03/10/2016 20:53","Ohio","Eastern Time (US & Canada)","0","Cruz has a  number of parallels to another first-term Senator who was elected  president in 2008; US President Barack Obama #GOPDebate"
"ID707808215673790465","Trump","VOTE 4 TRUMP 2016!!","03/10/2016 01:00","Texas, USA",,"39","RT @nepafortrump: #TeamTrumpPA JOIN US at #GOPDebate WATCH' PARTY TONIGHT (Wilkes Barre Pa) =FEW SEATS REMAIN: https://t.co/cAjemldxaM http¡­"
"ID708100820928061440","Trump","frLarousse2","03/10/2016 20:22","United States of America","Eastern Time (US & Canada)","7","RT @IBTimes: Ahead of tonight's #GOPDebate, Carson announces he plans to endorse Trump https://t.co/21iXk8nEUs https://t.co/l8Kel31iiO"
"ID708108695746453504","Cruz","Shar K","03/10/2016 20:54","","Central Time (US & Canada)","0","#GOPDebate #CruzCrew 100% for TED CRUZ! #UniteWithCruz  https://t.co/veR5v24ntG"
"ID708068389227466754","Trump","WeOf ThePeople","03/10/2016 18:13","","Eastern Time (US & Canada)","800","RT @JaredWyand: Retweet if @RealBenCarson is the #1 person you'd like to see join the Trump movement

Join us Dr. Carson

#GOPDebate https:¡­"
"ID708031415724744704","Trump","Vincent Bello","03/10/2016 15:46","",,"43","RT @Art05hr3d: https://t.co/x2msN81vwI
#OhioPrimary #FloridaPrimary  #Trump2016 #GOPDebate  #MakeAmericaGreatAgain
Carpe Diem https://t.co/¡­"
"ID708110019519246336","Cruz","Asad Abbas Minhas","03/10/2016 20:59","Chakwal,Pakistan","Islamabad","2","RT @bpolitics: Who is Ted Cruz? Here's more on his background https://t.co/JhmyFgfNlw #GOPDebate"
"ID708087177649848320","Trump","Dallas Robles","03/10/2016 19:28","Lubbock, TX",,"1169","RT @cnnbrk: Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at 8:30 p.m. ET https://t.co/FzIuX¡­"
"ID708110090671247360","Cruz","Eric","03/10/2016 20:59","Bloomington, IN","Eastern Time (US & Canada)","700","RT @pattonoswalt: The fact that Kasich, Cruz and Rubio have said they'd support Trump for president disqualifies them from being President.¡­"
"ID708101264232550400","Cruz","mm","03/10/2016 20:24","","Eastern Time (US & Canada)","23","RT @ChuckNellis: GOP vs. Hillary:
Trump loses
Cruz wins
#ChooseCruz
#GOPDebate"
"ID708033546028363778","Cruz","Tina Kim","03/10/2016 15:55","Chicago, IL","Eastern Time (US & Canada)","0","@DavidChalian: ""I can't wait"" for tonight's #CNN #GOPDebate. #Trump #Cruz #Rubio #Kasich #GOP #2016 https://t.co/FLUCQUKFGV"
"ID708101154371084289","Trump","Carrie Costabile","03/10/2016 20:24","Chicago, Il.","Central Time (US & Canada)","4","RT @ConservMemes: Oh give me a break Anderson. You have been the Trump News Network since June. #GOPDebate"
"ID708081384066129920","Trump","Watchman on the Wall","03/10/2016 19:05","Oxnard,Calif","Pacific Time (US & Canada)","82","RT @immigrant4trump: Florida Vote For Trump ""March 15"" #FLPrimary #FloridaPrimary #Trump2016 #GOPDebate #AlwaysTrump Watch Video: https://t¡­"
"ID708094496576282624","Trump","peter paton","03/10/2016 19:57","USA/UK","London","1169","RT @cnnbrk: Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at 8:30 p.m. ET https://t.co/FzIuX¡­"
"ID708076240679227392","Trump","Melissa Wade","03/10/2016 18:45","Texas, USA","Pacific Time (US & Canada)","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h¡­"
"ID708062959692451840","Trump","Joseph Younger","03/10/2016 17:52","San Diego, CA",,"800","RT @JaredWyand: Retweet if @RealBenCarson is the #1 person you'd like to see join the Trump movement

Join us Dr. Carson

#GOPDebate https:¡­"
"ID708102403283918848","Trump","Brad","03/10/2016 20:29","Bradenton, Florida","Atlantic Time (Canada)","294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h¡­"
"ID707982366581530624","Trump","Ebeetle","03/10/2016 12:32","",,"267","RT @immigrant4trump: The American people are DONE with career politicians
""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt¡­"
"ID707950971234562048","Trump","Christopher M","03/10/2016 10:27","www.tabooblog.net","Quito","79","RT @peddoc63: For 40 yrs #Trump has been part of corruption we're angry about! We want POTUS who is for the PEOPLE! @tedcruz ??#WakeUpAmeri¡­"
"ID708104793764397056","Trump","Rosa Pacheco","03/10/2016 20:38","",,"192","RT @immigrant4trump: The American people are DONE with career politicians
""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt¡­"
"ID708092519955890177","Trump","Michael Kreshewski","03/10/2016 19:49","-Politics & Activism-",,"1169","RT @cnnbrk: Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at 8:30 p.m. ET https://t.co/FzIuX¡­"
"ID708105792415604738","Trump","Charles Stevenson","03/10/2016 20:42","Rome, GA",,"2","RT @robyns323: This is supposed to be a #GOPDebate and a run for #president. It has turned into a stop Donald #Trump mission. Not happening¡­"
"ID708108573805568000","Cruz","Wolfe Radio","03/10/2016 20:53","Charlotte, NC",,"46","RT @KyleKulinski: Imagine what the debates would be like with just Trump & Cruz? 50% anti-gay bible verse quotes & 50% penis-measuring cont¡­"
"ID708108105125597184","Trump","Brian Hetzel","03/10/2016 20:51","West Hartford, CT","Eastern Time (US & Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G¡­"
"ID708085347276619776","Trump","Linda Cox Berg","03/10/2016 19:21","Illinois, USA","America/Chicago","1169","RT @cnnbrk: Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at 8:30 p.m. ET https://t.co/FzIuX¡­"
"ID708105125600997377","Trump","Deborah Pearson","03/10/2016 20:39","In the Clouds protecting USA","Central Time (US & Canada)","32","RT @PolitiBunny: 'Trump will not challenge the system, he is the system.' - @CarlyFiorina #GOPDebate 

I miss her in this race."
"ID708007284677279746","Cruz","formerdem","03/10/2016 14:11","","Central Time (US & Canada)","27","RT @michaeljohns: Senior #TedCruz aide conspired to shut down #TeaParty movement:

#Trump2016 #GOPDebate #Trump #Cruz #tcot  https://t.co/b¡­"
"ID707920161286852608","Rubio","Tony","03/10/2016 08:24","","Central Time (US & Canada)","0","@marcorubio just needs to be Marco Rubio in the debate tonight, be the person everyone knows. ##GOPDebate"
"ID708108022292344832","Cruz","Jay Kistler","03/10/2016 20:51","",,"700","RT @pattonoswalt: The fact that Kasich, Cruz and Rubio have said they'd support Trump for president disqualifies them from being President.¡­"
"ID707955577494872064","Trump","Larry Thornton","03/10/2016 10:45","Georgia","Eastern Time (US & Canada)","0","Do you think Bush was alluding to Trump? #GOPdebate https://t.co/BaMGRJGNXL close. GHW Bush is saying what appears to be ISIS. Wife SAYTRUMP"
"ID707995519797166080","Trump","mojave rattler","03/10/2016 13:24","Nevada, USA",,"11","RT @YourPotus: #USA ? Carson For Trump ? #ABCnews #USAF #ARMY #USCG #USMC #NAVY #BenCarson #CarsonForTrump #GOPdebate #GOPcampaign https://¡­"
"ID708102688345448449","Kasich","TRUMP SC","03/10/2016 20:30","Everywhere - The United States of America - This is a Movement - Trump Train - Trump Nation 2016","Eastern Time (US & Canada)","13","RT @PattonDivision: J. #Kasich to seniors wanting to keep their Social Security:""Get Over It""
#GOPDebate #Trump #OhioPrimary  #FLPrimary ht¡­"
"ID708107989274783745","Cruz","Nick Rampello","03/10/2016 20:51","Upstate New York",,"700","RT @pattonoswalt: The fact that Kasich, Cruz and Rubio have said they'd support Trump for president disqualifies them from being President.¡­"
"ID708101465563340800","Trump","jessica mendosa","03/10/2016 20:25","",,"0","#gopdebate #Trump #MemeHistory #BrownAndUnbothered #donaldtrump

TheVulgarPuppy @YouTube

https://t.co/nZ94X1bs38 https://t.co/2e0Nv7ePvD"
"ID708096425360363520","Trump","Rosheen Amend","03/10/2016 20:05","",,"265","RT @DefendingtheUSA: Can't wait for the Press Conference tomorrow and hope to see Ben Carson in the Trump Cabinet #Trump2016 #GOPDebate htt¡­"
"ID708107815722688512","Trump","Cathy","03/10/2016 20:50","Boise","Mountain Time (US & Canada)","0","""Going into the debate, the stakes are enormous."" Is that a Trump joke? #GOPDebate"
"ID708027439054622720","Cruz","Victoria","03/10/2016 15:31","",,"46","RT @RightForRubio: #TBT to when Ted Cruz and Chuck Schumer ganged up to gut America's counter-terrorism capabilities #GOPDebate https://t.c¡­"
"ID708093049373495296","Trump","michael","03/10/2016 19:51","Austin, Texas","Pacific Time (US & Canada)","1169","RT @cnnbrk: Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at 8:30 p.m. ET https://t.co/FzIuX¡­"
"ID708094548841472000","Trump","America Hipple","03/10/2016 19:57","CIMSEC","Quito","0","Trump must be concerned about Breitbart assault or #GOPdebate to bring Carson out at risk of news cycle getting wiped. #NeverTrump"
"ID708104377614127104","Cruz","donald scrimsher","03/10/2016 20:36","Gary Texas","Pacific Time (US & Canada)","30","RT @PeggyPatriot: Would have been nice if GOP had gone after Obama with even half the zeal it goes after #Trump & #Cruz

#GOPDebate
#RedNat¡­"
"ID708109690337566720","Trump","The Caring Grandma","03/10/2016 20:58","","Indiana (East)","11","RT @LiberalMmama: Yesterday Trump said ""Islam hates us"". Reince Priebus just endorsed him live in Florida. UNFREAKINBELIEVABLE! 
#GOPDebate¡­"
"ID708062999831949312","Cruz","Rob Zicari","03/10/2016 17:52","Conservative Talk Show Host ","Arizona","1","Listen to CNN GOP DEBATE PREVIEW by The Rob Zicari Show ""Xtreme Politics"" https://t.co/hWp72X8mse #GOPDebate #CNNDebate #Trump #Cruz #tcot"
"ID708000802548285440","Trump","Tanya Breukers","03/10/2016 13:45","","Pacific Time (US & Canada)","0","@jaketapper pls address the violence, and now charges for assault at Trump rallies.#GOPDebate"
"ID708109215269675008","Trump","TonyW","03/10/2016 20:56","Traveling on this blue marble","Eastern Time (US & Canada)","6","RT @Deanofcomedy: Tonight lets watch Trump try to act presidential. That will last until someone attacks him and then its back to Trumpenst¡­"
"ID707960643480100864","Trump","Noah J. Toly","03/10/2016 11:05","Illinois","Eastern Time (US & Canada)","4","RT @ChicagoCouncil: A Trump nomination could have serious effects on trade policy this summer, writes @philipilevy https://t.co/Wlulg6uZYH ¡­"
"ID708108169512411136","Trump","Carlathered","03/10/2016 20:51","",,"5","RT @Trumpscendent: Trump is America. He defended USA when Corrupt Politicians faild. I insist to Pledge For Trump! #GOPDebate
#PresidentsTr¡­"
"ID707993051344543751","Trump","BABS","03/10/2016 13:14","",,"112","RT @immigrant4trump: Watch Trump at CNN's #GOPDebate Miami, FL Tonight-8:30ET
Live Stream: https://t.co/PikGgQIRY3  #Trump2016 #FLPrimary h¡­"
"ID708104269451415554","Cruz","Noble Prized","03/10/2016 20:36","Montclair & Asbury Park, NJ",,"6","RT @eliza2854: Lover boys :-)
@RealBenCarson will endorse @realDonaldTrump Fri @ 9 AM. Will this hurt #Cruz ?

#GOPDebate 
#tcot
 https://t¡­"
"ID708089388081815553","Trump","Mike36561","03/10/2016 19:37","",,"265","RT @DefendingtheUSA: Can't wait for the Press Conference tomorrow and hope to see Ben Carson in the Trump Cabinet #Trump2016 #GOPDebate htt¡­"
"ID708108257328386049","Cruz","H","03/10/2016 20:52","charlie sheen's basement ",,"700","RT @pattonoswalt: The fact that Kasich, Cruz and Rubio have said they'd support Trump for president disqualifies them from being President.¡­"
"ID708085303827898368","Trump","wsaya","03/10/2016 19:21","","Eastern Time (US & Canada)","0","Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at... https://t.co/6UDvKM4tHh via @cnnbrk"
"ID708100206181621760","Trump","Joel Padre","03/10/2016 20:20","California","Pacific Time (US & Canada)","71","RT @pattonoswalt: Trump does sun salutations before tonight's #GOPDebate. https://t.co/wG7MjJLIel"
"ID708105719778660352","Trump","Mikayla Millner","03/10/2016 20:42","",,"4","RT @SouthernKeeks: Suggestions to candidates: 
1. Use Trump's words against him without stooping to his level. 
2. Focus on policy. 
#GOPDe¡­"
"ID708105984099491840","Cruz","Joseph W Hruska","03/10/2016 20:43","Midland, TX",,"65","RT @jphilman0206: Cruz can make the argument in the general that a crony capitalist can't
Capitalism>Socialism
#CruzCrew #GOPDebate https:/¡­"
"ID708086270271070208","Trump","LATINA 4 TED CRUZ","03/10/2016 19:24","United States",,"0","@NoFencejumpers all is not what it seems? Trump that! Conman walking! #GOPDebate #CNNDebate @KatWhite1018"
"ID708109647299911680","Trump","Anthony  Williams","03/10/2016 20:57","","Pacific Time (US & Canada)","186","RT @WayneDupreeShow: For Trump to get this far for President Of the United States as a businessman not a politician speaks volumes

#GOPDeb¡­"
"ID708095264070967298","Rubio","Hope","03/10/2016 20:00","",,"135","RT @immigrant4trump: Trump (2-5): Orlando, FL: 20,000
Rubio (2-9): Hialeah, FL: Few 100
?https://t.co/mRK1jWWJ0N #Trump2016 #GOPDebate http¡­"
"ID708106690781167616","Kasich","powr2ppl","03/10/2016 20:46","OH-IO","Eastern Time (US & Canada)","4","RT @jasonahart: If pressed on #Obamacare at tonight's #GOPDebate, @JohnKasich will say he slowed Medicaid growth. Here's the truth: https:/¡­"
"ID708105697246883840","Rubio","Sammie Sagnelli","03/10/2016 20:42","NY ","Atlantic Time (Canada)","0","How do you feel about Rubio's previous debate strategy and recent personal attacks on Trump? @CeeJayCraig #DebateWithFFL #GOPDebate"
"ID708098143225782272","Cruz","Ruth Yoder","03/10/2016 20:12","","Atlantic Time (Canada)","16","RT @frickenchamps: MT @LynnMarki: TED CRUZ is a TRUE Conservative that will fight for your Rights! https://t.co/rlgwMqVFos #CruzCrew #PJNET¡­"
"ID708106339428343813","Cruz","BHLiberty","03/10/2016 20:44","Arizona, USA","Tijuana","9","RT @PattonDivision: A VOTE FOR RUBIO CRUZ KASICH?
IS A VOTE FOR BUSH
HE'S NOW CONTROLLING THEIR CAMPAIGNS(QT @DebAlwaysTrump)
#GOPDebate ht¡­"
"ID707971167232073728","Trump","BrevardFlorida4Trump","03/10/2016 11:47","",,"82","RT @immigrant4trump: Florida Vote For Trump ""March 15"" #FLPrimary #FloridaPrimary #Trump2016 #GOPDebate #AlwaysTrump Watch Video: https://t¡­"
"ID708045264297332737","Trump","bisbille","03/10/2016 16:42","dans l'oeil du cyclone","Buenos Aires","0","@realDonaldTrump @FoxNews #GOPDebate 
Look, Trump took 1M and turn it into 10B ! If he can do the same with tax payers money it'll be huuge!"
"ID708050615507615745","Trump","Eric M Byrne","03/10/2016 17:03","Where I'm At","Pacific Time (US & Canada)","0","@jaketapper How is the tone of a President Trump America going to differ from a Candidate Trump Rally? #GOPDebate"
"ID708078763351871489","Trump","Julie 4 Trump!!","03/10/2016 18:55","",,"37","RT @immigrant4trump: Mitt Romney Niece: I'm Voting Trump
https://t.co/hgRXDIHDtU #Trump2016 #VoteTrump #GOPDebate"
"ID708097242977054720","Cruz","MHarvey","03/10/2016 20:08","Northern Virginia","Eastern Time (US & Canada)","17","RT @ImAmandaNelson: Hi Mr. Cruz when you're elected are the Handmaids going to be required to wear red because that clashes with my complex¡­"
"ID708102619873447936","Cruz","John99","03/10/2016 20:29","Mecca Beer Hall","Canberra","41","RT @peddoc63: Tea Party Patriots are dangerous because they support Ted Cruz?? and the constitution! #GOPDebate @shootingfurfun https://t.c¡­"
"ID708096654138875904","Trump","Money Mar","03/10/2016 20:06","Charlotte, NC ","Eastern Time (US & Canada)","56","RT @DCHomos: CNN has confirmed: Ben Carson will endorse Donald Trump 
#GOPDebate https://t.co/6ENBbXq7po"
"ID708008170581458945","Trump","O'Irish??Trump","03/10/2016 14:14","Tennessee, USA","Eastern Time (US & Canada)","267","RT @immigrant4trump: The American people are DONE with career politicians
""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt¡­"
"ID708076269766897664","Trump","Shon","03/10/2016 18:45","Pa/Upstate New York USA",,"3","RT @nepafortrump: 150"" SCREEN #GOPDebate WATCHING PARTY! #TeamTrumpPA SWITH to REPUBLICAN at the EVENT!  https://t.co/cAjemldxaM https://t.¡­"
"ID708106344771899392","Cruz","Louis","03/10/2016 20:44","",,"30","RT @PeggyPatriot: Would have been nice if GOP had gone after Obama with even half the zeal it goes after #Trump & #Cruz

#GOPDebate
#RedNat¡­"
"ID708108433665331200","Cruz","bspinter@gmail.com","03/10/2016 20:53","California, USA",,"669","RT @Lrihendry: Dear Ted Cruz, another low-information voter endorses Trump! @realDonaldTrump #Trump2016 #GOPDebate https://t.co/19iiPz01vO"
"ID708050975987208192","Trump","IF YOU VOTE...","03/10/2016 17:04","USA, Nov 2012","Arizona","2","RT @googlepolitics: Behind the scenes with @google at the #GOPDebate: check out this 360-degree view from @realDonaldTrump's podium! https:¡­"
"ID708108661537681408","Cruz","DeeAnn Eklund","03/10/2016 20:53","Redmond, Wa.","Pacific Time (US & Canada)","700","RT @pattonoswalt: The fact that Kasich, Cruz and Rubio have said they'd support Trump for president disqualifies them from being President.¡­"
"ID707941350130319360","Kasich","Chrissie Thompson","03/10/2016 09:49","Columbus, OH","Eastern Time (US & Canada)","0","Fact check of 4 Kasich #GOPdebate claims: Did he really find those expensive military hammers/screwdrivers? https://t.co/J33leWn94t"
"ID708107708495482880","Kasich","#VoteTrumpOH","03/10/2016 20:50","Nowhere You Want To Be @ 3 AM","Atlantic Time (Canada)","0","https://t.co/7llHRowHjT Stop #JonHusted #Kasich and #OhioGOP from playing very dirty ballot rigging game in #OhioPrimary #GOPDebate"
"ID708086512890585088","Kasich","2016","03/10/2016 19:25","United States","Central Time (US & Canada)","4","RT @TrumpToTriumph: Didn't #Kasich used to play Sam the Butcher on the #BradyBunch? #GOPDebate #Ohio https://t.co/wNE1ydVDVS"
"ID708110175425720320","Trump","Cindy Jacobus","03/10/2016 20:59","Texas, USA",,"50","RT @KFoleyFL: Moment of silence for Nancy Reagan, Trump the only candidate to keep his head up and eyes open. #GOPDebate"
"ID708090568010829824","Trump","M Davis","03/10/2016 19:42","","Pacific Time (US & Canada)","136","RT @scottienhughes: You know it's going to be a great night when you U run into @AnnCoulter before #GOPDebate #Trump https://t.co/F36lSkkqXw"
"ID708110084971233282","Trump","Mary Wollstonecraft","03/10/2016 20:59","Silver Spring, MD","Eastern Time (US & Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G¡­"
"ID707970771642089472","Kasich","suzanne ostrowski","03/10/2016 11:46","",,"9","RT @TrumpetingTrump: #Kasich fully embraces Obama's #TPP. Donor class-owned media silent; #Trump can destroy #CreepyKasich in #Ohio by sayi¡­"
"ID708103906442780673","Trump","Facebook Bychkov","03/10/2016 20:35","",,"0","TheOnion: Where Donald Trump Stands On The Issues https://t.co/aDN8cH38TQ #GOPDebate https://t.co/RTKDPDjNnT"
"ID707990128665468928","Cruz","#RubioRepublican","03/10/2016 13:02","","Atlantic Time (Canada)","0","Another #TBT: Ted Cruz used to say one thing, now he says another. Flip flop! #FLprimary #Flapol #sayfie #GOPDebate https://t.co/PS4qzJ0TLe"
"ID708102199163785216","Trump","Olivia Landis","03/10/2016 20:28","",,"1169","RT @cnnbrk: Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at 8:30 p.m. ET https://t.co/FzIuX¡­"
"ID708049044183060480","Rubio","merlotgrey","03/10/2016 16:57","","Eastern Time (US & Canada)","135","RT @immigrant4trump: Trump (2-5): Orlando, FL: 20,000
Rubio (2-9): Hialeah, FL: Few 100
?https://t.co/mRK1jWWJ0N #Trump2016 #GOPDebate http¡­"
"ID707949987251011584","Cruz","Flagramah","03/10/2016 10:23","Destin, FL","Eastern Time (US & Canada)","14","RT @OCAmericans: Fiorina: ¡®Odd¡¯ Cruz Didn¡¯t Renounce Dual Citizenship Until 2014, Cruz Says One Thing In NY, Another In IA #GOPDebate https¡­"
"ID708103660568317952","Trump","P Gongola","03/10/2016 20:34","Wheeling,WV.",,"29","RT @voteTrumpyes: It's almost Time for the #GOPDebate!! Donald Trump will have a Great Night!! #VoteTrump https://t.co/twBuToDKkO"
"ID708107681194758144","Trump","Tim Pate","03/10/2016 20:50","Saint Paul, MN",,"178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G¡­"
"ID708101234738249729","Kasich","USA TODAY 2016","03/10/2016 20:24","Washington, D.C.","Pacific Time (US & Canada)","1","RT @CThompsonENQ: Ahead of #GOPDebate, see my #factcheck of 4 claims we're likely to hear from John Kasich https://t.co/J33leW5ycV https://¡­"
"ID708100163038937088","Kasich","Andrew Cullen","03/10/2016 20:20","SF//CA","Pacific Time (US & Canada)","0","Is there any room for bigotry in the @GOP ? @JohnKasich says ""Not a Chance"" #GOPDebate https://t.co/YFZlIeSSd1 https://t.co/eItSPsjK8i"
"ID708100377355235328","Trump","Politcswatch","03/10/2016 20:21","","Eastern Time (US & Canada)","2","Fiorina might want to look at the voting results again if she saying late voters won't go for Trump. #GOPDebate"
"ID708104562540945408","Trump","Richard Kelly","03/10/2016 20:37","Rhode Island, USA",,"23","RT @PedroLomax: If you thought Chris Christie looked suspect endorsing Trump, wait til you see Ben Carson! #NeverTrump #GOPDebate https://t¡­"
"ID708103884330242048","Trump","Justice Milk","03/10/2016 20:34","",,"0","#gopdebate #Trump #MemeHistory #lol #lmfao #lmao #donaldtrump

TheVulgarPuppy @YouTube

https://t.co/GU8IQP1b1A https://t.co/Lxpl1aSrMh"
"ID708084020303671296","Trump","Vince Barnovsky","03/10/2016 19:16","OSU","Hawaii","1169","RT @cnnbrk: Ben Carson will endorse Donald Trump Friday, sources tell CNN. Watch #GOPdebate live tonight at 8:30 p.m. ET https://t.co/FzIuX¡­"
"ID708107211751481348","Trump","3SophieGrace","03/10/2016 20:48","",,"294","RT @immigrant4trump: MSM always showing Trump Protesters,but won't show protesters for other candidates @jaketapper #Trump2016 #GopDebate h¡­"
"ID708043485635432448","Rubio","nathan k","03/10/2016 16:34","",,"135","RT @immigrant4trump: Trump (2-5): Orlando, FL: 20,000
Rubio (2-9): Hialeah, FL: Few 100
?https://t.co/mRK1jWWJ0N #Trump2016 #GOPDebate http¡­"
"ID708103695410434048","Rubio","Patrick He","03/10/2016 20:34","Bothell, WA",,"0","Just googled Rubio's Bio, if he doesn't win Florida, he will be gone for sure. #GOPDebate"
